Secret codes for all landscapes in The Sentinel (aka The Sentry)

Generated by: https://github.com/simonowen/sentcode

+------+----------+----------+----------+----------+----------+
| Land | BBC/C64  |   CPC    | Spectrum |  PC/ST   |  Amiga   |
| 4829 | 12471859 | 45773845 | 87636671 | 95947450 | 41567448 |
| 4830 | 83971357 | 99776739 | 50050577 | 05586445 | 10707670 |
| 4831 | 64565664 | 77048574 | 28867897 | 67455792 | 36935755 |
| 4832 | 89807665 | 82868778 | 63941792 | 75469593 | 07689719 |
| 4833 | 32452435 | 01444058 | 84448955 | 65469794 | 54794898 |
| 4834 | 94795798 | 35002658 | 45383451 | 26019971 | 42232502 |
| 4835 | 88526413 | 07674580 | 58287237 | 26169805 | 94238668 |
| 4836 | 35044045 | 38485496 | 87406864 | 85049629 | 28783695 |
| 4837 | 76264927 | 55409782 | 19575951 | 94940081 | 59279354 |
| 4838 | 85334938 | 29267844 | 59495399 | 76664379 | 86963591 |
| 4839 | 55364485 | 56264889 | 69997276 | 90285454 | 76066464 |
| 4840 | 62563879 | 25638057 | 55165885 | 78294230 | 65708387 |
| 4841 | 60445604 | 69398224 | 64575586 | 95583018 | 05476798 |
| 4842 | 54597900 | 58324234 | 04822043 | 62977080 | 77689618 |
| 4843 | 78896656 | 52666277 | 94589365 | 03766564 | 71680071 |
| 4844 | 39965495 | 25616096 | 00711928 | 57756825 | 94997879 |
| 4845 | 52799756 | 04168247 | 56064991 | 46699854 | 72759598 |
| 4846 | 96571505 | 70960984 | 05391345 | 25785707 | 55579408 |
| 4847 | 62581562 | 37017058 | 74875638 | 01288088 | 44049945 |
| 4848 | 82792493 | 45162847 | 61762478 | 89711491 | 07858994 |
| 4849 | 96097069 | 60771431 | 97978549 | 80135566 | 22788458 |
| 4850 | 04720074 | 91486125 | 51040664 | 99275135 | 18482565 |
| 4851 | 99467516 | 10096146 | 20654976 | 59375745 | 60106215 |
| 4852 | 63156451 | 95934530 | 78647961 | 44299729 | 79377366 |
| 4853 | 26261949 | 96629455 | 92515394 | 99841835 | 54668522 |
| 4854 | 65977708 | 85598412 | 54213562 | 86792627 | 07682459 |
| 4855 | 87699287 | 62812738 | 59694681 | 06827286 | 95422597 |
| 4856 | 29894944 | 88508295 | 99793495 | 46154584 | 29849875 |
| 4857 | 27983477 | 77188387 | 96668655 | 64993009 | 04909074 |
| 4858 | 85955576 | 58696443 | 90656917 | 04189448 | 47956927 |
| 4859 | 53835949 | 78327134 | 25134790 | 22848263 | 44493101 |
| 4860 | 73532340 | 67435295 | 97545789 | 93699127 | 57974087 |
| 4861 | 52848741 | 64732876 | 06455593 | 84584190 | 79989608 |
| 4862 | 90678858 | 03594919 | 54214471 | 07029925 | 78280442 |
| 4863 | 78060285 | 25048055 | 49993544 | 59886727 | 16786915 |
| 4864 | 87725653 | 92944073 | 15853645 | 27459684 | 91679378 |
| 4865 | 34349921 | 96579170 | 68842345 | 66994594 | 62350018 |
| 4866 | 45181947 | 49459541 | 78560460 | 90579588 | 86743754 |
| 4867 | 38597287 | 53996470 | 33552657 | 85024316 | 17746704 |
| 4868 | 84481282 | 72976641 | 36745876 | 60409045 | 57877895 |
| 4869 | 51597544 | 77425477 | 16099913 | 88463799 | 66842128 |
| 4870 | 18856786 | 33049494 | 00899608 | 58586497 | 48695482 |
| 4871 | 82099254 | 19256698 | 11868747 | 05548154 | 68666426 |
| 4872 | 43395995 | 54785951 | 95663789 | 91724888 | 79995806 |
| 4873 | 03895564 | 40663484 | 30898637 | 48507491 | 10484549 |
| 4874 | 30155544 | 78197388 | 04488489 | 89381441 | 62795755 |
| 4875 | 36965347 | 16144775 | 50257475 | 01527640 | 53131623 |
| 4876 | 80185476 | 40582606 | 94815576 | 87412855 | 69490055 |
| 4877 | 42238889 | 29947577 | 98870546 | 67714576 | 49795289 |
| 4878 | 81783448 | 19316635 | 48672767 | 09975991 | 53553784 |
| 4879 | 45970849 | 36854873 | 82562493 | 93655441 | 54637925 |
| 4880 | 75499780 | 35369978 | 58636928 | 74629407 | 95780568 |
| 4881 | 11776488 | 28570777 | 63150640 | 23691667 | 04349695 |
| 4882 | 15067090 | 25468062 | 17186227 | 87375666 | 48597075 |
| 4883 | 42855875 | 51474544 | 76960620 | 32551284 | 35647978 |
| 4884 | 09822717 | 73004488 | 66678802 | 35855365 | 16935594 |
| 4885 | 56779949 | 86099594 | 21781997 | 48414496 | 24998034 |
| 4886 | 98572421 | 44241997 | 54536858 | 08094330 | 74929632 |
| 4887 | 78634880 | 44444656 | 75879695 | 56744988 | 45759127 |
| 4888 | 56158147 | 96819400 | 52596046 | 84966827 | 58474469 |
| 4889 | 49289567 | 75870443 | 65376744 | 59078388 | 87784642 |
| 4890 | 86446756 | 64925518 | 88616585 | 95522085 | 46558635 |
| 4891 | 75766699 | 84715317 | 22632084 | 48678773 | 96365056 |
| 4892 | 07454860 | 24029021 | 71692294 | 79292185 | 56165479 |
| 4893 | 14897569 | 28699501 | 99693834 | 50765447 | 94899443 |
| 4894 | 28465934 | 57774376 | 74871728 | 47040004 | 72478868 |
| 4895 | 77275566 | 78749460 | 68958729 | 45807496 | 47969581 |
| 4896 | 48468207 | 69056342 | 07464857 | 65410684 | 26555177 |
| 4897 | 95698455 | 87880599 | 74903345 | 87681887 | 45677635 |
| 4898 | 99505787 | 74737238 | 99690497 | 26849744 | 77060578 |
| 4899 | 72352786 | 66658863 | 87517700 | 57694482 | 62661644 |
| 4900 | 97777624 | 67782230 | 45470484 | 71185889 | 84490705 |
| 4901 | 55825796 | 85649314 | 65892957 | 36796949 | 87994887 |
| 4902 | 88383364 | 88895679 | 25981740 | 15757897 | 10567554 |
| 4903 | 55117747 | 18473519 | 99575078 | 86364989 | 66228481 |
| 4904 | 65159296 | 89765284 | 43665991 | 27407443 | 79934709 |
| 4905 | 10814541 | 26642643 | 35569949 | 92138979 | 98867265 |
| 4906 | 88913965 | 98776079 | 66156534 | 96675251 | 53600759 |
| 4907 | 56272224 | 69758268 | 07542059 | 88476673 | 55229875 |
| 4908 | 89474247 | 49749745 | 19419827 | 63378563 | 24212880 |
| 4909 | 61275760 | 96172254 | 91845709 | 74139487 | 64949652 |
| 4910 | 46798643 | 00160097 | 85069883 | 59402477 | 47769900 |
| 4911 | 88977839 | 04690282 | 65067559 | 79352152 | 79839416 |
| 4912 | 57008462 | 25424015 | 29556832 | 03889786 | 96070964 |
| 4913 | 55053007 | 49679610 | 69462278 | 49724889 | 68988819 |
| 4914 | 52545280 | 39598924 | 86998180 | 86574823 | 29935504 |
| 4915 | 99517146 | 39446698 | 77973904 | 93595544 | 66994893 |
| 4916 | 83746706 | 69318243 | 67583498 | 52547385 | 75886755 |
| 4917 | 89870895 | 62868985 | 26532078 | 85668769 | 41738469 |
| 4918 | 65255860 | 65617656 | 85427685 | 57969807 | 86549477 |
| 4919 | 42766589 | 95868665 | 68675444 | 60874536 | 83341108 |
| 4920 | 65709928 | 88484158 | 17508591 | 48534634 | 94764537 |
| 4921 | 02085939 | 08495660 | 56796440 | 78864216 | 71616677 |
| 4922 | 92255750 | 61057672 | 48105444 | 16344175 | 17854191 |
| 4923 | 94791944 | 57792811 | 88037687 | 47139674 | 52968575 |
| 4924 | 03996562 | 48796063 | 87809988 | 90581778 | 52827946 |
| 4925 | 10617183 | 44998047 | 64756554 | 55348949 | 47625812 |
| 4926 | 71566990 | 79834931 | 05697806 | 16507458 | 67701448 |
| 4927 | 77798772 | 64646959 | 86447966 | 92848787 | 95690774 |
| 4928 | 80939529 | 55470864 | 47293344 | 96496696 | 58137690 |
| 4929 | 57659583 | 68757959 | 85893786 | 28575766 | 99497456 |
| 4930 | 41230424 | 90540188 | 49466792 | 16626548 | 42484787 |
| 4931 | 91558745 | 89353441 | 46485865 | 03909964 | 38247960 |
| 4932 | 80067625 | 67743498 | 29587577 | 89846664 | 68979871 |
| 4933 | 33290035 | 85887549 | 70158680 | 39673547 | 18329478 |
| 4934 | 67079856 | 35524126 | 69568792 | 44274920 | 88765433 |
| 4935 | 13546692 | 53669207 | 19253437 | 74498462 | 08618323 |
| 4936 | 51666648 | 49839549 | 05575835 | 63485517 | 37366047 |
| 4937 | 24056903 | 16857722 | 83728478 | 89274709 | 97464379 |
| 4938 | 47977604 | 29773848 | 28232817 | 06388617 | 38149793 |
| 4939 | 97145951 | 27806408 | 69726965 | 33989866 | 90198719 |
| 4940 | 94478134 | 36354049 | 09557164 | 99567901 | 42846143 |
| 4941 | 88689506 | 58778443 | 84734917 | 59056592 | 87645916 |
| 4942 | 48870678 | 30474504 | 44594924 | 92850744 | 30877289 |
| 4943 | 48988527 | 67657964 | 38967971 | 07167695 | 99910960 |
| 4944 | 83048926 | 04978709 | 41847740 | 86760186 | 44654960 |
| 4945 | 87885741 | 80882044 | 80643852 | 26694033 | 13449098 |
| 4946 | 65965045 | 42463517 | 75873367 | 79855859 | 29904808 |
| 4947 | 48227448 | 62141524 | 70994451 | 85804973 | 58542831 |
| 4948 | 27954850 | 48315683 | 80079198 | 59962944 | 37954984 |
| 4949 | 22848557 | 76299647 | 77205674 | 89794746 | 56458265 |
| 4950 | 55881441 | 56056664 | 06866618 | 43334754 | 90404544 |
| 4951 | 97994480 | 19381519 | 55958287 | 79898587 | 85287775 |
| 4952 | 27803523 | 87973849 | 65450045 | 07764768 | 08949770 |
| 4953 | 17534047 | 23243517 | 35490079 | 62562787 | 34883646 |
| 4954 | 90166582 | 68272441 | 78987375 | 55423918 | 96105672 |
| 4955 | 49674965 | 25067846 | 32454594 | 64025657 | 98526631 |
| 4956 | 35479955 | 79899847 | 99418040 | 20186113 | 10965997 |
| 4957 | 55196796 | 56968872 | 94561315 | 55999943 | 98549974 |
| 4958 | 69725769 | 06355341 | 22567417 | 49058648 | 07740908 |
| 4959 | 64794175 | 78953293 | 93795448 | 59866356 | 84893969 |
| 4960 | 13979658 | 14964677 | 06433957 | 46172314 | 05977624 |
| 4961 | 00599429 | 88805998 | 48668429 | 29277485 | 04348795 |
| 4962 | 23555647 | 43477727 | 47928654 | 57844531 | 02777559 |
| 4963 | 24901667 | 64624887 | 42658375 | 60823284 | 67558469 |
| 4964 | 15959568 | 85845675 | 65614796 | 66183687 | 99155988 |
| 4965 | 58572736 | 48766854 | 29978287 | 48265129 | 49959564 |
| 4966 | 85562896 | 46298465 | 76257657 | 79199435 | 00578850 |
| 4967 | 19850791 | 42547799 | 67594284 | 92776545 | 64570913 |
| 4968 | 05377046 | 56098059 | 65537709 | 19583618 | 56827529 |
| 4969 | 48513665 | 82869998 | 85818829 | 55954448 | 96146678 |
| 4970 | 91426244 | 55196147 | 57582727 | 77795991 | 44204483 |
| 4971 | 72195675 | 23576356 | 96551669 | 77467627 | 64386794 |
| 4972 | 46125488 | 57798858 | 91360766 | 87042785 | 41434258 |
| 4973 | 99514923 | 16889292 | 97160884 | 90957976 | 15685530 |
| 4974 | 60779104 | 55564855 | 56858787 | 46394759 | 51341924 |
| 4975 | 46869663 | 22559537 | 89871175 | 48789874 | 14323474 |
| 4976 | 98393224 | 96939690 | 41815394 | 85472736 | 98171195 |
| 4977 | 11907177 | 63010590 | 75849659 | 75324041 | 77220659 |
| 4978 | 89022745 | 47846494 | 71185663 | 96876917 | 85076858 |
| 4979 | 55544306 | 97879710 | 75558047 | 92558048 | 48318056 |
| 4980 | 44897541 | 55947043 | 87946985 | 28847117 | 83176423 |
| 4981 | 80421408 | 87615716 | 86607465 | 64554888 | 28598454 |
| 4982 | 28855023 | 72641486 | 95990693 | 67109595 | 11478952 |
| 4983 | 92868724 | 59638405 | 52358439 | 84978178 | 54699564 |
| 4984 | 98245847 | 84446796 | 92095574 | 47835917 | 76733559 |
| 4985 | 39640317 | 50672517 | 41759761 | 53688729 | 54465088 |
| 4986 | 77555365 | 69467202 | 34632193 | 78669956 | 72094023 |
| 4987 | 96746629 | 84824509 | 53694381 | 66424585 | 44848965 |
| 4988 | 63494827 | 34455950 | 61408501 | 44418997 | 64064446 |
| 4989 | 80087759 | 46843106 | 40657493 | 64140800 | 45639039 |
| 4990 | 66994046 | 68879468 | 48485495 | 70395848 | 99658195 |
| 4991 | 45408668 | 46915669 | 25852451 | 74434584 | 77677210 |
| 4992 | 73753485 | 25475766 | 78299258 | 82087464 | 98479442 |
| 4993 | 38762581 | 57859585 | 99382454 | 80995247 | 68407329 |
| 4994 | 69628432 | 03637177 | 86743785 | 41481110 | 14345197 |
| 4995 | 25916398 | 39268909 | 59749497 | 38693675 | 88967615 |
| 4996 | 87227687 | 99728524 | 88986749 | 77481888 | 55573908 |
| 4997 | 45745754 | 77427343 | 88179755 | 89416729 | 27974644 |
| 4998 | 50589992 | 45455871 | 49895457 | 85053641 | 58208764 |
| 4999 | 48595089 | 01998858 | 76646475 | 71136079 | 88965671 |
| 5000 | 95722630 | 59819726 | 76235438 | 55676963 | 68500174 |
| 5001 | 08472340 | 75268909 | 97681788 | 85494876 | 77482577 |
| 5002 | 06004695 | 89653993 | 29774491 | 68798686 | 05877775 |
| 5003 | 48541284 | 49507855 | 94726789 | 95689698 | 42959873 |
| 5004 | 36570406 | 57355348 | 59983436 | 86695268 | 60487940 |
| 5005 | 86729903 | 47604636 | 76787875 | 96006747 | 07928087 |
| 5006 | 68199774 | 46855926 | 71855594 | 92868975 | 57905922 |
| 5007 | 73855973 | 77149966 | 92216349 | 67348531 | 76841423 |
| 5008 | 20976157 | 80890819 | 26767940 | 17454566 | 56407466 |
| 5009 | 26159407 | 85658379 | 97763037 | 46775489 | 78449128 |
| 5010 | 79525107 | 78995053 | 43616838 | 39513877 | 67846934 |
| 5011 | 87562384 | 62705517 | 89764426 | 58568048 | 37098071 |
| 5012 | 67666477 | 54832851 | 56969520 | 17955192 | 04739237 |
| 5013 | 55049079 | 41626477 | 78199867 | 81888229 | 96480321 |
| 5014 | 46917697 | 99983870 | 00722659 | 46915719 | 39858576 |
| 5015 | 82744144 | 18104789 | 08488469 | 88758376 | 48872904 |
| 5016 | 10425597 | 40997418 | 64865481 | 95987687 | 96065968 |
| 5017 | 55597684 | 89642749 | 84652055 | 85956965 | 08780690 |
| 5018 | 15554704 | 54768956 | 36276566 | 65358817 | 59803919 |
| 5019 | 56873643 | 96698234 | 97490957 | 94898563 | 49963562 |
| 5020 | 57795419 | 87238373 | 89696919 | 15755791 | 79727728 |
| 5021 | 46334436 | 65038621 | 83564497 | 70758052 | 86887626 |
| 5022 | 54052861 | 58454290 | 18866166 | 98883785 | 74788673 |
| 5023 | 38205770 | 69819558 | 93759831 | 15556892 | 66656646 |
| 5024 | 50144267 | 66649214 | 50784476 | 54227885 | 87887796 |
| 5025 | 58506668 | 55074968 | 79076244 | 96382599 | 06931297 |
| 5026 | 73859496 | 08669974 | 76153427 | 86306693 | 80288626 |
| 5027 | 54489590 | 92952655 | 72774447 | 51786857 | 70527652 |
| 5028 | 15868055 | 64515405 | 65855489 | 48537689 | 09448657 |
| 5029 | 91451167 | 68429905 | 08622538 | 80879994 | 38644928 |
| 5030 | 59454416 | 05181776 | 62199799 | 85662247 | 95076855 |
| 5031 | 75419866 | 28556828 | 94559933 | 55168451 | 04582791 |
| 5032 | 68765096 | 00467049 | 81757685 | 99738105 | 81270735 |
| 5033 | 68054550 | 88909779 | 69538496 | 04558795 | 66326398 |
| 5034 | 73934954 | 56431737 | 18611445 | 78344536 | 16033465 |
| 5035 | 94479282 | 07757668 | 85772198 | 81743763 | 60215025 |
| 5036 | 56086967 | 81753002 | 69755494 | 34912948 | 85854259 |
| 5037 | 12681586 | 75639715 | 66417855 | 06958703 | 12689686 |
| 5038 | 49096844 | 47827439 | 60217434 | 43948942 | 49981107 |
| 5039 | 88978066 | 54164969 | 29856847 | 05384645 | 54714895 |
| 5040 | 75512669 | 97586244 | 44831483 | 45475658 | 50454244 |
| 5041 | 08434476 | 96950945 | 73637446 | 66685448 | 03931044 |
| 5042 | 15484789 | 80648628 | 21956454 | 37637137 | 75530780 |
| 5043 | 24191708 | 58760999 | 54714979 | 56948859 | 59459555 |
| 5044 | 04867505 | 45769788 | 44468691 | 79788624 | 88895060 |
| 5045 | 24565105 | 61440679 | 79892548 | 32365787 | 92249305 |
| 5046 | 55934038 | 82746708 | 30998460 | 67840989 | 87576984 |
| 5047 | 39685658 | 15487608 | 65744568 | 44473889 | 62199430 |
| 5048 | 65214488 | 95711289 | 93875879 | 64550487 | 78559470 |
| 5049 | 79679385 | 44467617 | 45565315 | 87741441 | 48455567 |
| 5050 | 48375442 | 98671582 | 92898634 | 43437448 | 57561368 |
| 5051 | 89523849 | 07309833 | 85954716 | 75839644 | 55738922 |
| 5052 | 99746749 | 55897781 | 59777379 | 09151070 | 71769967 |
| 5053 | 05353737 | 68108231 | 68575494 | 72459556 | 90489548 |
| 5054 | 91919699 | 95606574 | 57061887 | 44928765 | 95910762 |
| 5055 | 66446956 | 16345218 | 61568491 | 77844295 | 57899493 |
| 5056 | 12585468 | 26785954 | 84473664 | 49466225 | 64092844 |
| 5057 | 95769125 | 07939698 | 08955936 | 74964888 | 16936535 |
| 5058 | 53486448 | 49944647 | 90765690 | 72756785 | 18897706 |
| 5059 | 47404930 | 21862268 | 46384766 | 36876815 | 94970439 |
| 5060 | 90766883 | 81470842 | 26498394 | 54993967 | 92595695 |
| 5061 | 89443233 | 19714579 | 57294969 | 03897084 | 27440877 |
| 5062 | 58866977 | 04344261 | 25447140 | 64066678 | 82725454 |
| 5063 | 46472296 | 75671242 | 75462726 | 27446952 | 76367098 |
| 5064 | 59765744 | 46616666 | 92147001 | 72199599 | 68799097 |
| 5065 | 29418643 | 85947586 | 53582361 | 60607968 | 93670899 |
| 5066 | 75358147 | 34689169 | 05879632 | 78833780 | 89619395 |
| 5067 | 65973709 | 66923868 | 76885156 | 69660989 | 44748733 |
| 5068 | 78850940 | 08397954 | 69762581 | 39515149 | 26848180 |
| 5069 | 64370568 | 24600086 | 47185334 | 68558585 | 57377444 |
| 5070 | 73849579 | 79758524 | 25509143 | 85358983 | 99069190 |
| 5071 | 45506546 | 65624967 | 84640885 | 74471315 | 64547718 |
| 5072 | 89789369 | 48364580 | 14777496 | 95919539 | 63974568 |
| 5073 | 57898778 | 55854725 | 85846624 | 97939655 | 05622093 |
| 5074 | 74352467 | 43569567 | 84473658 | 95156627 | 78456924 |
| 5075 | 28308064 | 01577028 | 65719418 | 69186168 | 87785604 |
| 5076 | 19767861 | 84961536 | 56786532 | 44835415 | 45209971 |
| 5077 | 46881457 | 44996945 | 94647644 | 75923465 | 67017574 |
| 5078 | 84841887 | 99927576 | 84952847 | 54755397 | 78558879 |
| 5079 | 21881304 | 65645849 | 64794794 | 57375652 | 80931498 |
| 5080 | 89316742 | 51744587 | 88697501 | 18978974 | 25805975 |
| 5081 | 60649630 | 79752017 | 38954957 | 89699808 | 54030749 |
| 5082 | 35900995 | 56393356 | 74946798 | 25164943 | 37464078 |
| 5083 | 98574304 | 46677710 | 37734808 | 65877947 | 18985613 |
| 5084 | 54665378 | 29638787 | 51193531 | 83470656 | 85744566 |
| 5085 | 79261449 | 74376867 | 79267983 | 79404735 | 49417051 |
| 5086 | 16669886 | 48835589 | 76147551 | 89529853 | 79753884 |
| 5087 | 65944576 | 62847517 | 84147880 | 26479876 | 39598247 |
| 5088 | 76785874 | 94336454 | 74474659 | 54669055 | 75175346 |
| 5089 | 25651106 | 44836869 | 02422207 | 83872074 | 57898538 |
| 5090 | 81873199 | 59176974 | 88447844 | 97980379 | 72513598 |
| 5091 | 28457513 | 96305275 | 56964621 | 86876556 | 93955347 |
| 5092 | 87051518 | 15560348 | 88098914 | 46475767 | 35063554 |
| 5093 | 32755955 | 15719305 | 94798509 | 65226448 | 25744168 |
| 5094 | 39571486 | 54766666 | 45377470 | 34464092 | 64647568 |
| 5095 | 69199695 | 63941937 | 67294438 | 62394902 | 76043465 |
| 5096 | 90855986 | 95639429 | 60821593 | 75439500 | 87667557 |
| 5097 | 63629432 | 27805198 | 79208671 | 77816945 | 70532852 |
| 5098 | 95774486 | 76854405 | 33156428 | 54484461 | 10575857 |
| 5099 | 79455577 | 56366858 | 64424319 | 26871168 | 05624072 |
| 5100 | 52083776 | 56784055 | 33778923 | 44555777 | 44699965 |
| 5101 | 88572273 | 73672627 | 38989594 | 33866975 | 86589899 |
| 5102 | 78371961 | 68588872 | 86825899 | 17888802 | 52487487 |
| 5103 | 68474781 | 50515553 | 94198464 | 59760254 | 34966176 |
| 5104 | 96895707 | 75891267 | 17442149 | 66186459 | 56826786 |
| 5105 | 64968401 | 63979786 | 95459407 | 96647856 | 88660786 |
| 5106 | 22586741 | 76076888 | 24098971 | 55385531 | 22430565 |
| 5107 | 68099174 | 06274611 | 88440056 | 89760689 | 23954661 |
| 5108 | 86863282 | 23732346 | 28389676 | 94679598 | 44699967 |
| 5109 | 66884604 | 98676822 | 76474565 | 96139747 | 55592988 |
| 5110 | 45353696 | 94180607 | 47470514 | 99366556 | 31887794 |
| 5111 | 47588856 | 56676652 | 62403688 | 14526679 | 48296145 |
| 5112 | 49816907 | 78569868 | 49648244 | 97747849 | 44884549 |
| 5113 | 61418683 | 62196586 | 65068448 | 33707827 | 06956536 |
| 5114 | 25486272 | 64510535 | 17568720 | 16165049 | 76549972 |
| 5115 | 36218347 | 61800888 | 94562497 | 79617557 | 42495189 |
| 5116 | 04863979 | 92770066 | 56649177 | 77594054 | 17672150 |
| 5117 | 25484582 | 04696712 | 40602995 | 68508967 | 51135904 |
| 5118 | 87756372 | 88511985 | 60574154 | 17194324 | 57395781 |
| 5119 | 14406778 | 45175942 | 29034536 | 04534794 | 46589035 |
| 5120 | 94344763 | 16861493 | 87145009 | 95055958 | 05954745 |
| 5121 | 72749196 | 69195185 | 07868734 | 26588964 | 07775401 |
| 5122 | 92217884 | 90690993 | 67419661 | 39887493 | 85103045 |
| 5123 | 58828841 | 72634435 | 75455159 | 45840997 | 78537752 |
| 5124 | 84316164 | 86776571 | 35478850 | 94622576 | 26387399 |
| 5125 | 40242795 | 28855847 | 75280981 | 78959599 | 77526664 |
| 5126 | 99525988 | 20846416 | 54558669 | 41488008 | 36044767 |
| 5127 | 64407715 | 97563410 | 94986568 | 98146177 | 68516457 |
| 5128 | 64613756 | 86751845 | 85669743 | 44839966 | 45024558 |
| 5129 | 19383099 | 98157805 | 46420361 | 90657656 | 23829459 |
| 5130 | 89489625 | 14483685 | 08322987 | 41739847 | 11831697 |
| 5131 | 16240994 | 07505635 | 19719916 | 87555409 | 97604756 |
| 5132 | 96106199 | 26072456 | 15557858 | 21587489 | 87581865 |
| 5133 | 61589997 | 26685128 | 39274657 | 24508170 | 99949166 |
| 5134 | 56068083 | 77061668 | 01768475 | 90853599 | 05567789 |
| 5135 | 98594974 | 54434987 | 84674141 | 83239855 | 94337799 |
| 5136 | 72780495 | 41415474 | 04888656 | 98176378 | 24766693 |
| 5137 | 40715993 | 71754767 | 99460963 | 62929685 | 64433905 |
| 5138 | 92697962 | 76364598 | 84298346 | 24665459 | 37493436 |
| 5139 | 18364677 | 56627085 | 88248675 | 85666968 | 64598817 |
| 5140 | 16176972 | 99687579 | 58214255 | 81214586 | 66674445 |
| 5141 | 57851045 | 87556880 | 52496292 | 14200698 | 66007469 |
| 5142 | 65628610 | 93804670 | 29781992 | 01325015 | 17228796 |
| 5143 | 04277143 | 59965654 | 13646968 | 76977048 | 78944873 |
| 5144 | 47760246 | 67939788 | 95787875 | 14757055 | 64269689 |
| 5145 | 93859787 | 35098609 | 04988264 | 05798979 | 26930456 |
| 5146 | 17368515 | 85729216 | 73349540 | 54533395 | 75241891 |
| 5147 | 49356715 | 56589367 | 75505793 | 54867079 | 35145846 |
| 5148 | 49641668 | 74903757 | 53774194 | 77275700 | 66091464 |
| 5149 | 82234798 | 65800628 | 36598835 | 24061652 | 06816129 |
| 5150 | 07895838 | 99835521 | 71908597 | 28846584 | 54555315 |
| 5151 | 86054104 | 96964247 | 93890715 | 08130584 | 97885797 |
| 5152 | 07657368 | 74797251 | 46897907 | 75537558 | 05926027 |
| 5153 | 16959129 | 31868573 | 79705945 | 43276755 | 44514518 |
| 5154 | 43115859 | 84774745 | 51616765 | 42994705 | 55808879 |
| 5155 | 98651271 | 83425965 | 74488845 | 94054739 | 92583479 |
| 5156 | 96816804 | 85584311 | 57515653 | 34159174 | 75629439 |
| 5157 | 48377984 | 55685850 | 24023559 | 55755785 | 61464956 |
